zip5,year,filer_type,n_acq,units_acq,n_sell,units_sell,net_transfers,net_units,total_units
19142,2013,High-filer,21,21,15,15,6,6,5658
19142,2013,Low-filer,43,44,20,21,23,23,5658
19142,2013,Small portfolio,70,71,45,49,25,22,5658
19142,2013,Single-purchase,310,324,364,375,-54,-51,5658
19142,2014,High-filer,28,30,9,10,19,20,5662
19142,2014,Low-filer,36,44,34,35,2,9,5662
19142,2014,Small portfolio,84,96,71,82,13,14,5662
19142,2014,Single-purchase,353,367,387,410,-34,-43,5662
19142,2015,High-filer,34,34,16,16,18,18,5662
19142,2015,Low-filer,27,32,44,53,-17,-21,5662
19142,2015,Small portfolio,120,127,78,83,42,44,5662
19142,2015,Single-purchase,386,412,429,453,-43,-41,5662
19142,2016,High-filer,50,55,15,17,35,38,5662
19142,2016,Low-filer,23,26,32,36,-9,-10,5662
19142,2016,Small portfolio,117,131,77,90,40,41,5662
19142,2016,Single-purchase,390,404,456,473,-66,-69,5662
19142,2017,High-filer,46,48,17,18,29,30,5662
19142,2017,Low-filer,26,30,36,37,-10,-7,5662
19142,2017,Small portfolio,101,107,82,90,19,17,5662
19142,2017,Single-purchase,427,448,465,488,-38,-40,5662
19142,2018,High-filer,28,28,30,30,-2,-2,5662
19142,2018,Low-filer,18,20,27,34,-9,-14,5662
19142,2018,Small portfolio,137,159,92,102,45,57,5662
19142,2018,Single-purchase,461,487,495,528,-34,-41,5662
19142,2019,High-filer,17,18,21,23,-4,-5,5662
19142,2019,Low-filer,28,32,27,28,1,4,5662
19142,2019,Small portfolio,87,94,73,75,14,19,5662
19142,2019,Single-purchase,470,483,481,501,-11,-18,5662
19143,2006,High-filer,66,69,56,95,10,-26,14160
19143,2006,Low-filer,50,58,60,64,-10,-6,14160
19143,2006,Small portfolio,180,219,115,150,65,69,14160
19143,2006,Single-purchase,1236,1582,1301,1619,-65,-37,14160
19143,2007,High-filer,47,51,48,55,-1,-4,14163
19143,2007,Low-filer,52,79,77,97,-25,-18,14163
19143,2007,Small portfolio,133,157,191,231,-58,-74,14163
19143,2007,Single-purchase,1036,1207,952,1111,84,96,14163
19143,2008,High-filer,53,70,61,68,-8,2,14220
19143,2008,Low-filer,52,63,59,69,-7,-6,14220
19143,2008,Small portfolio,145,174,136,164,9,10,14220
19143,2008,Single-purchase,701,793,695,799,6,-6,14220
19143,2009,High-filer,33,38,31,36,2,2,14332
19143,2009,Low-filer,94,105,62,71,32,34,14332
19143,2009,Small portfolio,128,175,110,152,18,23,14332
19143,2009,Single-purchase,599,694,651,753,-52,-59,14332
19143,2010,High-filer,58,61,34,35,24,26,14335
19143,2010,Low-filer,102,128,72,82,30,46,14335
19143,2010,Small portfolio,137,161,133,152,4,9,14335
19143,2010,Single-purchase,582,612,640,693,-58,-81,14335
19143,2011,High-filer,81,91,48,56,33,35,14335
19143,2011,Low-filer,66,77,73,84,-7,-7,14335
19143,2011,Small portfolio,93,117,95,114,-2,3,14335
19143,2011,Single-purchase,461,526,485,557,-24,-31,14335
19143,2012,High-filer,83,109,51,57,32,52,14337
19143,2012,Low-filer,59,111,63,90,-4,21,14337
19143,2012,Small portfolio,148,179,115,156,33,23,14337
19143,2012,Single-purchase,477,573,538,669,-61,-96,14337
19143,2013,High-filer,51,57,34,37,17,20,14343
19143,2013,Low-filer,89,112,76,93,13,19,14343
19143,2013,Small portfolio,155,181,107,126,48,55,14343
19143,2013,Single-purchase,561,625,639,719,-78,-94,14343
19143,2014,High-filer,70,76,69,74,1,2,14368
19143,2014,Low-filer,67,85,70,81,-3,4,14368
19143,2014,Small portfolio,237,286,172,205,65,81,14368
19143,2014,Single-purchase,665,760,728,847,-63,-87,14368
19143,2015,High-filer,102,112,68,71,34,41,14390
19143,2015,Low-filer,82,103,97,117,-15,-14,14390
19143,2015,Small portfolio,258,381,206,253,52,128,14390
19143,2015,Single-purchase,821,904,892,1059,-71,-155,14390
19143,2016,High-filer,153,189,71,81,82,108,14409
19143,2016,Low-filer,81,95,90,177,-9,-82,14409
19143,2016,Small portfolio,257,316,199,284,58,32,14409
19143,2016,Single-purchase,835,1050,966,1108,-131,-58,14409
19143,2017,High-filer,80,87,67,74,13,13,14433
19143,2017,Low-filer,85,106,74,98,11,8,14433
19143,2017,Small portfolio,243,353,172,227,71,126,14433
19143,2017,Single-purchase,964,1160,1059,1307,-95,-147,14433
19143,2018,High-filer,53,77,51,64,2,13,14511
19143,2018,Low-filer,106,166,86,95,20,71,14511
19143,2018,Small portfolio,280,375,221,301,59,74,14511
19143,2018,Single-purchase,964,1114,1045,1272,-81,-158,14511
19143,2019,High-filer,29,38,49,57,-20,-19,14529
19143,2019,Low-filer,79,114,58,69,21,45,14529
19143,2019,Small portfolio,238,284,190,250,48,34,14529
19143,2019,Single-purchase,1041,1226,1090,1286,-49,-60,14529
19144,2006,High-filer,16,75,28,483,-12,-408,12016
19144,2006,Low-filer,13,22,18,36,-5,-14,12016
19144,2006,Small portfolio,65,125,55,80,10,45,12016
19144,2006,Single-purchase,830,1754,823,1377,7,377,12016
19144,2007,High-filer,29,37,20,23,9,14,12019
19144,2007,Low-filer,23,26,26,32,-3,-6,12019
19144,2007,Small portfolio,92,210,90,168,2,42,12019
19144,2007,Single-purchase,652,863,660,913,-8,-50,12019
19144,2008,High-filer,23,33,12,19,11,14,12022
19144,2008,Low-filer,18,21,19,30,-1,-9,12022
19144,2008,Small portfolio,63,93,70,89,-7,4,12022
19144,2008,Single-purchase,466,623,469,632,-3,-9,12022
19144,2009,High-filer,19,76,22,29,-3,47,12037
19144,2009,Low-filer,28,30,26,32,2,-2,12037
19144,2009,Small portfolio,62,114,33,93,29,21,12037
19144,2009,Single-purchase,344,373,372,439,-28,-66,12037
19144,2010,High-filer,26,116,20,182,6,-66,12046
19144,2010,Low-filer,30,38,30,49,0,-11,12046
19144,2010,Small portfolio,72,112,46,101,26,11,12046
19144,2010,Single-purchase,359,547,391,481,-32,66,12046
19144,2011,High-filer,19,430,14,24,5,406,12046
19144,2011,Low-filer,25,37,30,30,-5,7,12046
19144,2011,Small portfolio,53,75,53,91,0,-16,12046
19144,2011,Single-purchase,349,567,349,964,0,-397,12046
19144,2012,High-filer,29,34,19,50,10,-16,12116
19144,2012,Low-filer,40,56,27,30,13,26,12116
19144,2012,Small portfolio,58,75,64,83,-6,-8,12116
19144,2012,Single-purchase,304,678,321,680,-17,-2,12116
19144,2013,High-filer,26,42,13,17,13,25,12123
19144,2013,Low-filer,42,65,35,60,7,5,12123
19144,2013,Small portfolio,74,128,65,114,9,14,12123
19144,2013,Single-purchase,335,480,364,524,-29,-44,12123
19144,2014,High-filer,25,77,27,118,-2,-41,12166
19144,2014,Low-filer,83,217,50,64,33,153,12166
19144,2014,Small portfolio,117,147,79,101,38,46,12166
19144,2014,Single-purchase,415,832,484,990,-69,-158,12166
19144,2015,High-filer,28,170,17,50,11,120,12260
19144,2015,Low-filer,50,376,37,441,13,-65,12260
19144,2015,Small portfolio,108,150,67,113,41,37,12260
19144,2015,Single-purchase,454,565,519,657,-65,-92,12260
19144,2016,High-filer,36,167,29,189,7,-22,12255
19144,2016,Low-filer,74,82,55,62,19,20,12255
19144,2016,Small portfolio,136,176,96,134,40,42,12255
19144,2016,Single-purchase,558,1057,624,1097,-66,-40,12255
19144,2017,High-filer,44,61,24,29,20,32,12258
19144,2017,Low-filer,45,55,39,49,6,6,12258
19144,2017,Small portfolio,111,165,96,173,15,-8,12258
19144,2017,Single-purchase,638,869,679,899,-41,-30,12258
19144,2018,High-filer,26,116,19,105,7,11,12287
19144,2018,Low-filer,29,38,37,43,-8,-5,12287
19144,2018,Small portfolio,126,271,90,129,36,142,12287
19144,2018,Single-purchase,597,817,632,965,-35,-148,12287
19144,2019,High-filer,35,393,21,333,14,60,12327
19144,2019,Low-filer,32,51,26,29,6,22,12327
19144,2019,Small portfolio,87,110,75,97,12,13,12327
19144,2019,Single-purchase,592,754,624,849,-32,-95,12327
19145,2006,High-filer,19,19,9,9,10,10,8253
19145,2006,Low-filer,15,16,8,9,7,7,8253
19145,2006,Small portfolio,114,128,67,75,47,53,8253
19145,2006,Single-purchase,1188,1246,1252,1316,-64,-70,8253
19145,2007,High-filer,13,13,16,16,-3,-3,8492
19145,2007,Low-filer,16,16,17,19,-1,-3,8492
19145,2007,Small portfolio,96,119,119,140,-23,-21,8492
19145,2007,Single-purchase,937,993,910,966,27,27,8492
19145,2008,High-filer,28,30,13,15,15,15,8868
19145,2008,Low-filer,25,28,12,12,13,16,8868
19145,2008,Small portfolio,70,78,81,88,-11,-10,8868
19145,2008,Single-purchase,627,670,644,691,-17,-21,8868
19145,2009,High-filer,22,23,8,9,14,14,8876
19145,2009,Low-filer,16,21,20,21,-4,0,8876
19145,2009,Small portfolio,79,82,66,73,13,9,8876
19145,2009,Single-purchase,533,557,556,580,-23,-23,8876
19145,2010,High-filer,16,16,7,8,9,8,8876
19145,2010,Low-filer,23,26,26,28,-3,-2,8876
19145,2010,Small portfolio,88,98,61,67,27,31,8876
19145,2010,Single-purchase,539,560,572,597,-33,-37,8876
19145,2011,High-filer,16,18,13,13,3,5,8879
19145,2011,Low-filer,24,92,23,85,1,7,8879
19145,2011,Small portfolio,112,129,70,83,42,46,8879
19145,2011,Single-purchase,503,530,549,588,-46,-58,8879
19145,2012,High-filer,23,23,19,20,4,3,8941
19145,2012,Low-filer,24,30,26,32,-2,-2,8941
19145,2012,Small portfolio,98,147,73,111,25,36,8941
19145,2012,Single-purchase,577,600,604,637,-27,-37,8941
19145,2013,High-filer,22,26,8,8,14,18,8945
19145,2013,Low-filer,24,26,19,21,5,5,8945
19145,2013,Small portfolio,113,136,95,113,18,23,8945
19145,2013,Single-purchase,647,699,684,745,-37,-46,8945
19145,2014,High-filer,19,20,15,16,4,4,8958
19145,2014,Low-filer,31,41,21,23,10,18,8958
19145,2014,Small portfolio,140,164,100,119,40,45,8958
19145,2014,Single-purchase,753,790,807,857,-54,-67,8958
19145,2015,High-filer,20,22,7,9,13,13,8969
19145,2015,Low-filer,41,43,27,29,14,14,8969
19145,2015,Small portfolio,152,167,100,113,52,54,8969
19145,2015,Single-purchase,857,917,936,998,-79,-81,8969
19145,2016,High-filer,27,27,5,5,22,22,9030
19145,2016,Low-filer,29,31,28,30,1,1,9030
19145,2016,Small portfolio,131,146,97,112,34,34,9030
19145,2016,Single-purchase,982,1055,1039,1112,-57,-57,9030
19145,2017,High-filer,7,7,16,19,-9,-12,9105
19145,2017,Low-filer,21,23,15,15,6,8,9105
19145,2017,Small portfolio,129,150,108,123,21,27,9105
19145,2017,Single-purchase,989,1046,1007,1069,-18,-23,9105
19145,2018,High-filer,5,5,13,13,-8,-8,9104
19145,2018,Low-filer,15,16,20,22,-5,-6,9104
19145,2018,Small portfolio,117,139,102,134,15,5,9104
19145,2018,Single-purchase,932,1013,934,1004,-2,9,9104
19145,2019,High-filer,7,7,5,5,2,2,9140
19145,2019,Low-filer,17,77,19,78,-2,-1,9140
19145,2019,Small portfolio,112,123,109,120,3,3,9140
19145,2019,Single-purchase,867,917,870,921,-3,-4,9140
19146,2006,High-filer,27,27,4,4,23,23,11092
19146,2006,Low-filer,20,38,27,36,-7,2,11092
19146,2006,Small portfolio,173,200,103,136,70,64,11092
19146,2006,Single-purchase,1357,1885,1443,1974,-86,-89,11092
19146,2007,High-filer,22,28,24,33,-2,-5,11345
19146,2007,Low-filer,22,26,21,30,1,-4,11345
19146,2007,Small portfolio,137,152,198,231,-61,-79,11345
19146,2007,Single-purchase,1346,1519,1284,1431,62,88,11345
19146,2008,High-filer,29,30,13,14,16,16,11433
19146,2008,Low-filer,30,33,26,30,4,3,11433
19146,2008,Small portfolio,164,191,129,158,35,33,11433
19146,2008,Single-purchase,998,1100,1053,1152,-55,-52,11433
19146,2009,High-filer,21,24,10,13,11,11,11489
19146,2009,Low-filer,25,27,18,19,7,8,11489
19146,2009,Small portfolio,105,122,90,104,15,18,11489
19146,2009,Single-purchase,799,886,832,923,-33,-37,11489
19146,2010,High-filer,16,16,21,22,-5,-6,11673
19146,2010,Low-filer,65,98,31,43,34,55,11673
19146,2010,Small portfolio,120,147,97,117,23,30,11673
19146,2010,Single-purchase,897,1012,949,1091,-52,-79,11673
19146,2011,High-filer,20,21,5,5,15,16,12147
19146,2011,Low-filer,36,59,34,54,2,5,12147
19146,2011,Small portfolio,110,138,102,121,8,17,12147
19146,2011,Single-purchase,741,836,766,874,-25,-38,12147
19146,2012,High-filer,9,16,14,22,-5,-6,13186
19146,2012,Low-filer,33,43,33,40,0,3,13186
19146,2012,Small portfolio,142,175,100,122,42,53,13186
19146,2012,Single-purchase,940,1038,977,1088,-37,-50,13186
19146,2013,High-filer,19,27,16,22,3,5,13277
19146,2013,Low-filer,45,63,27,32,18,31,13277
19146,2013,Small portfolio,155,196,131,172,24,24,13277
19146,2013,Single-purchase,1114,1260,1159,1320,-45,-60,13277
19146,2014,High-filer,12,22,9,10,3,12,13399
19146,2014,Low-filer,37,48,29,37,8,11,13399
19146,2014,Small portfolio,187,235,120,166,67,69,13399
19146,2014,Single-purchase,1185,1292,1263,1384,-78,-92,13399
19146,2015,High-filer,13,23,17,26,-4,-3,14173
19146,2015,Low-filer,60,71,26,29,34,42,14173
19146,2015,Small portfolio,214,294,155,194,59,100,14173
19146,2015,Single-purchase,1366,1510,1455,1649,-89,-139,14173
19146,2016,High-filer,36,38,13,13,23,25,14280
19146,2016,Low-filer,47,148,27,41,20,107,14280
19146,2016,Small portfolio,242,294,192,236,50,58,14280
19146,2016,Single-purchase,1382,1505,1475,1695,-93,-190,14280
19146,2017,High-filer,16,18,13,15,3,3,14480
19146,2017,Low-filer,24,54,19,22,5,32,14480
19146,2017,Small portfolio,176,214,167,248,9,-34,14480
19146,2017,Single-purchase,1410,2013,1427,2014,-17,-1,14480
19146,2018,High-filer,13,14,19,20,-6,-6,14941
19146,2018,Low-filer,34,62,37,68,-3,-6,14941
19146,2018,Small portfolio,160,209,165,192,-5,17,14941
19146,2018,Single-purchase,1252,1397,1238,1402,14,-5,14941
19146,2019,High-filer,8,27,16,35,-8,-8,14970
19146,2019,Low-filer,27,42,26,43,1,-1,14970
19146,2019,Small portfolio,141,237,137,221,4,16,14970
19146,2019,Single-purchase,1170,1406,1167,1413,3,-7,14970
19147,2006,High-filer,2,3,2,3,0,0,10765
19147,2006,Low-filer,7,31,9,35,-2,-4,10765
19147,2006,Small portfolio,31,52,32,67,-1,-15,10765
19147,2006,Single-purchase,896,1051,893,1032,3,19,10765
19147,2007,High-filer,4,4,1,1,3,3,10871
19147,2007,Low-filer,5,6,8,10,-3,-4,10871
19147,2007,Small portfolio,24,38,26,45,-2,-7,10871
19147,2007,Single-purchase,767,887,765,879,2,8,10871
19147,2008,High-filer,3,4,5,5,-2,-1,10933
19147,2008,Low-filer,13,29,14,34,-1,-5,10933
19147,2008,Small portfolio,35,58,35,57,0,1,10933
19147,2008,Single-purchase,530,761,527,756,3,5,10933
19147,2009,High-filer,3,3,2,4,1,-1,11089
19147,2009,Low-filer,10,11,5,8,5,3,11089
19147,2009,Small portfolio,27,50,27,55,0,-5,11089
19147,2009,Single-purchase,543,610,549,607,-6,3,11089
19147,2010,High-filer,0,0,1,1,-1,-1,11148
19147,2010,Low-filer,18,52,10,21,8,31,11148
19147,2010,Small portfolio,36,49,28,50,8,-1,11148
19147,2010,Single-purchase,590,671,605,700,-15,-29,11148
19147,2011,High-filer,1,1,0,0,1,1,11237
19147,2011,Low-filer,21,33,10,16,11,17,11237
19147,2011,Small portfolio,33,52,38,70,-5,-18,11237
19147,2011,Single-purchase,551,632,558,632,-7,0,11237
19147,2012,High-filer,2,2,0,0,2,2,11348
19147,2012,Low-filer,19,33,20,30,-1,3,11348
19147,2012,Small portfolio,41,73,20,32,21,41,11348
19147,2012,Single-purchase,607,686,629,732,-22,-46,11348
19147,2013,High-filer,0,0,3,3,-3,-3,11578
19147,2013,Low-filer,24,68,17,43,7,25,11578
19147,2013,Small portfolio,37,60,28,52,9,8,11578
19147,2013,Single-purchase,723,1011,736,1041,-13,-30,11578
19147,2014,High-filer,0,0,0,0,0,0,11666
19147,2014,Low-filer,15,42,18,46,-3,-4,11666
19147,2014,Small portfolio,47,82,36,61,11,21,11666
19147,2014,Single-purchase,667,801,675,818,-8,-17,11666
19147,2015,High-filer,0,0,0,0,0,0,12503
19147,2015,Low-filer,35,66,11,24,24,42,12503
19147,2015,Small portfolio,54,97,39,65,15,32,12503
19147,2015,Single-purchase,702,798,741,872,-39,-74,12503
19147,2016,High-filer,0,0,1,1,-1,-1,12586
19147,2016,Low-filer,10,13,21,29,-11,-16,12586
19147,2016,Small portfolio,45,111,37,82,8,29,12586
19147,2016,Single-purchase,767,977,763,989,4,-12,12586
19147,2017,High-filer,0,0,0,0,0,0,12766
19147,2017,Low-filer,9,34,13,36,-4,-2,12766
19147,2017,Small portfolio,54,86,39,75,15,11,12766
19147,2017,Single-purchase,781,940,792,949,-11,-9,12766
19147,2018,High-filer,2,3,0,0,2,3,12886
19147,2018,Low-filer,13,36,11,30,2,6,12886
19147,2018,Small portfolio,41,98,39,65,2,33,12886
19147,2018,Single-purchase,741,1257,747,1299,-6,-42,12886
19147,2019,High-filer,1,1,2,2,-1,-1,12935
19147,2019,Low-filer,10,29,17,42,-7,-13,12935
19147,2019,Small portfolio,43,85,31,55,12,30,12935
19147,2019,Single-purchase,678,888,682,904,-4,-16,12935
19148,2006,High-filer,7,7,4,4,3,3,9352
19148,2006,Low-filer,7,9,9,12,-2,-3,9352
19148,2006,Small portfolio,65,82,57,64,8,18,9352
19148,2006,Single-purchase,1194,1262,1203,1280,-9,-18,9352
19148,2007,High-filer,4,5,2,2,2,3,9356
19148,2007,Low-filer,14,16,4,8,10,8,9356
19148,2007,Small portfolio,85,99,113,137,-28,-38,9356
19148,2007,Single-purchase,1121,1282,1105,1255,16,27,9356
19148,2008,High-filer,8,9,3,4,5,5,9358
19148,2008,Low-filer,15,16,15,19,0,-3,9358
19148,2008,Small portfolio,73,89,79,94,-6,-5,9358
19148,2008,Single-purchase,905,964,904,961,1,3,9358
19148,2009,High-filer,9,9,5,5,4,4,9366
19148,2009,Low-filer,10,13,17,19,-7,-6,9366
19148,2009,Small portfolio,75,94,71,87,4,7,9366
19148,2009,Single-purchase,897,952,898,957,-1,-5,9366
19148,2010,High-filer,2,2,3,3,-1,-1,9367
19148,2010,Low-filer,36,46,17,20,19,26,9367
19148,2010,Small portfolio,64,98,66,93,-2,5,9367
19148,2010,Single-purchase,793,843,809,873,-16,-30,9367
19148,2011,High-filer,3,4,6,8,-3,-4,9378
19148,2011,Low-filer,15,18,26,38,-11,-20,9378
19148,2011,Small portfolio,61,71,67,71,-6,0,9378
19148,2011,Single-purchase,685,805,665,781,20,24,9378
19148,2012,High-filer,1,1,3,3,-2,-2,9381
19148,2012,Low-filer,14,16,19,19,-5,-3,9381
19148,2012,Small portfolio,104,120,79,96,25,24,9381
19148,2012,Single-purchase,777,838,795,857,-18,-19,9381
19148,2013,High-filer,3,4,3,4,0,0,9398
19148,2013,Low-filer,15,19,13,19,2,0,9398
19148,2013,Small portfolio,87,112,77,104,10,8,9398
19148,2013,Single-purchase,866,940,878,948,-12,-8,9398
19148,2014,High-filer,10,10,7,7,3,3,9405
19148,2014,Low-filer,35,41,21,26,14,15,9405
19148,2014,Small portfolio,96,133,71,89,25,44,9405
19148,2014,Single-purchase,966,1025,1008,1087,-42,-62,9405
19148,2015,High-filer,2,2,2,2,0,0,9416
19148,2015,Low-filer,30,32,24,26,6,6,9416
19148,2015,Small portfolio,147,188,95,122,52,66,9416
19148,2015,Single-purchase,1088,1149,1146,1221,-58,-72,9416
19148,2016,High-filer,0,0,1,1,-1,-1,9456
19148,2016,Low-filer,15,20,18,25,-3,-5,9456
19148,2016,Small portfolio,106,138,92,108,14,30,9456
19148,2016,Single-purchase,1237,1312,1247,1336,-10,-24,9456
19148,2017,High-filer,2,2,2,2,0,0,9542
19148,2017,Low-filer,21,28,15,17,6,11,9542
19148,2017,Small portfolio,134,170,89,119,45,51,9542
19148,2017,Single-purchase,1103,1252,1154,1314,-51,-62,9542
19148,2018,High-filer,0,0,1,1,-1,-1,9615
19148,2018,Low-filer,5,5,7,8,-2,-3,9615
19148,2018,Small portfolio,84,114,74,99,10,15,9615
19148,2018,Single-purchase,1050,1193,1057,1204,-7,-11,9615
19148,2019,High-filer,0,0,0,0,0,0,9621
19148,2019,Low-filer,8,10,21,22,-13,-12,9621
19148,2019,Small portfolio,94,107,63,70,31,37,9621
19148,2019,Single-purchase,971,1053,989,1078,-18,-25,9621
19149,2006,High-filer,2,2,3,3,-1,-1,10703
19149,2006,Low-filer,4,4,9,10,-5,-6,10703
19149,2006,Small portfolio,38,44,88,106,-50,-62,10703
19149,2006,Single-purchase,1207,1308,1151,1239,56,69,10703
19149,2007,High-filer,5,106,3,3,2,103,10703
19149,2007,Low-filer,5,5,2,2,3,3,10703
19149,2007,Small portfolio,38,45,87,199,-49,-154,10703
19149,2007,Single-purchase,1079,1143,1035,1095,44,48,10703
19149,2008,High-filer,15,16,5,5,10,11,10703
19149,2008,Low-filer,6,6,8,8,-2,-2,10703
19149,2008,Small portfolio,45,60,83,93,-38,-33,10703
19149,2008,Single-purchase,726,768,696,744,30,24,10703
19149,2009,High-filer,11,11,11,11,0,0,10703
19149,2009,Low-filer,17,22,5,5,12,17,10703
19149,2009,Small portfolio,43,45,50,57,-7,-12,10703
19149,2009,Single-purchase,739,770,744,775,-5,-5,10703
19149,2010,High-filer,16,17,9,10,7,7,10703
19149,2010,Low-filer,33,36,10,16,23,20,10703
19149,2010,Small portfolio,52,57,55,58,-3,-1,10703
19149,2010,Single-purchase,620,655,647,681,-27,-26,10703
19149,2011,High-filer,6,6,5,5,1,1,10703
19149,2011,Low-filer,26,30,23,25,3,5,10703
19149,2011,Small portfolio,57,69,52,58,5,11,10703
19149,2011,Single-purchase,562,578,571,595,-9,-17,10703
19149,2012,High-filer,8,8,5,5,3,3,10703
19149,2012,Low-filer,41,45,34,39,7,6,10703
19149,2012,Small portfolio,65,74,57,62,8,12,10703
19149,2012,Single-purchase,552,623,570,644,-18,-21,10703
19149,2013,High-filer,4,4,4,4,0,0,10703
19149,2013,Low-filer,32,34,37,40,-5,-6,10703
19149,2013,Small portfolio,112,132,69,83,43,49,10703
19149,2013,Single-purchase,643,677,681,720,-38,-43,10703
19149,2014,High-filer,8,8,4,4,4,4,10708
19149,2014,Low-filer,34,38,27,28,7,10,10708
19149,2014,Small portfolio,108,120,77,84,31,36,10708
19149,2014,Single-purchase,692,730,734,780,-42,-50,10708
19149,2015,High-filer,3,3,3,3,0,0,10708
19149,2015,Low-filer,47,49,27,28,20,21,10708
19149,2015,Small portfolio,106,119,70,77,36,42,10708
19149,2015,Single-purchase,798,920,854,983,-56,-63,10708
19149,2016,High-filer,10,10,10,12,0,-2,10708
19149,2016,Low-filer,15,16,42,45,-27,-29,10708
19149,2016,Small portfolio,158,185,79,94,79,91,10708
19149,2016,Single-purchase,1017,1074,1069,1134,-52,-60,10708
19149,2017,High-filer,13,13,4,4,9,9,10708
19149,2017,Low-filer,16,16,8,8,8,8,10708
19149,2017,Small portfolio,159,182,92,105,67,77,10708
19149,2017,Single-purchase,1028,1108,1112,1202,-84,-94,10708
19149,2018,High-filer,2,3,8,9,-6,-6,10708
19149,2018,Low-filer,4,5,12,13,-8,-8,10708
19149,2018,Small portfolio,130,155,95,107,35,48,10708
19149,2018,Single-purchase,1061,1137,1082,1171,-21,-34,10708
19149,2019,High-filer,2,2,2,2,0,0,10708
19149,2019,Low-filer,7,8,7,7,0,1,10708
19149,2019,Small portfolio,151,173,69,84,82,89,10708
19149,2019,Single-purchase,947,1014,1029,1104,-82,-90,10708
19150,2006,High-filer,3,3,5,6,-2,-3,2778
19150,2006,Low-filer,2,3,1,2,1,1,2778
19150,2006,Small portfolio,9,13,8,12,1,1,2778
19150,2006,Single-purchase,432,475,432,474,0,1,2778
19150,2007,High-filer,2,3,1,2,1,1,2794
19150,2007,Low-filer,2,2,4,6,-2,-4,2794
19150,2007,Small portfolio,8,9,11,14,-3,-5,2794
19150,2007,Single-purchase,355,376,351,368,4,8,2794
19150,2008,High-filer,0,0,0,0,0,0,2794
19150,2008,Low-filer,1,1,1,1,0,0,2794
19150,2008,Small portfolio,3,3,6,7,-3,-4,2794
19150,2008,Single-purchase,244,265,241,261,3,4,2794
19150,2009,High-filer,2,3,1,2,1,1,2794
19150,2009,Low-filer,0,0,1,1,-1,-1,2794
19150,2009,Small portfolio,12,13,12,15,0,-2,2794
19150,2009,Single-purchase,245,264,245,262,0,2,2794
19150,2010,High-filer,2,2,2,3,0,-1,2794
19150,2010,Low-filer,6,7,2,2,4,5,2794
19150,2010,Small portfolio,15,18,9,11,6,7,2794
19150,2010,Single-purchase,225,243,235,254,-10,-11,2794
19150,2011,High-filer,2,2,1,1,1,1,2859
19150,2011,Low-filer,4,5,3,4,1,1,2859
19150,2011,Small portfolio,18,22,8,9,10,13,2859
19150,2011,Single-purchase,199,212,211,227,-12,-15,2859
19150,2012,High-filer,4,5,0,0,4,5,2859
19150,2012,Low-filer,7,9,3,3,4,6,2859
19150,2012,Small portfolio,13,20,15,21,-2,-1,2859
19150,2012,Single-purchase,209,218,215,228,-6,-10,2859
19150,2013,High-filer,0,0,3,4,-3,-4,2859
19150,2013,Low-filer,5,6,9,11,-4,-5,2859
19150,2013,Small portfolio,6,8,5,6,1,2,2859
19150,2013,Single-purchase,243,260,237,253,6,7,2859
19150,2014,High-filer,5,8,2,3,3,5,2859
19150,2014,Low-filer,4,6,5,6,-1,0,2859
19150,2014,Small portfolio,12,15,10,13,2,2,2859
19150,2014,Single-purchase,240,262,244,269,-4,-7,2859
19150,2015,High-filer,6,9,8,10,-2,-1,2859
19150,2015,Low-filer,13,19,7,9,6,10,2859
19150,2015,Small portfolio,17,20,9,13,8,7,2859
19150,2015,Single-purchase,329,346,341,362,-12,-16,2859
19150,2016,High-filer,6,9,4,7,2,2,2859
19150,2016,Low-filer,3,3,12,15,-9,-12,2859
19150,2016,Small portfolio,20,27,18,24,2,3,2859
19150,2016,Single-purchase,351,369,346,362,5,7,2859
19150,2017,High-filer,8,13,8,12,0,1,2859
19150,2017,Low-filer,4,4,7,9,-3,-5,2859
19150,2017,Small portfolio,23,30,20,25,3,5,2859
19150,2017,Single-purchase,342,370,342,371,0,-1,2859
19150,2018,High-filer,2,2,2,2,0,0,2859
19150,2018,Low-filer,8,10,3,3,5,7,2859
19150,2018,Small portfolio,14,15,12,14,2,1,2859
19150,2018,Single-purchase,343,360,350,368,-7,-8,2859
19150,2019,High-filer,3,3,5,5,-2,-2,2859
19150,2019,Low-filer,4,4,6,6,-2,-2,2859
19150,2019,Small portfolio,15,20,12,15,3,5,2859
19150,2019,Single-purchase,328,380,327,381,1,-1,2859
19151,2006,High-filer,9,11,11,15,-2,-4,6003
19151,2006,Low-filer,3,3,13,43,-10,-40,6003
19151,2006,Small portfolio,56,70,33,41,23,29,6003
19151,2006,Single-purchase,744,861,755,846,-11,15,6003
19151,2007,High-filer,15,82,15,79,0,3,6003
19151,2007,Low-filer,12,13,12,15,0,-2,6003
19151,2007,Small portfolio,34,47,47,63,-13,-16,6003
19151,2007,Single-purchase,582,633,569,618,13,15,6003
19151,2008,High-filer,18,26,18,26,0,0,6003
19151,2008,Low-filer,9,11,16,19,-7,-8,6003
19151,2008,Small portfolio,44,55,44,55,0,0,6003
19151,2008,Single-purchase,400,422,393,414,7,8,6003
19151,2009,High-filer,16,19,13,16,3,3,6004
19151,2009,Low-filer,19,48,11,12,8,36,6004
19151,2009,Small portfolio,42,46,28,29,14,17,6004
