apt_id,place_id,place_name,formatted_address,rating,user_ratings_total,url,types,text_search_query
3606 spring garden st,ChIJw4UVRFPGxokR8Mk7sEkz2wU,Camelot Apartments,"3600-3606 Spring Garden St, Philadelphia, PA 19104, USA",2.8,13,https://maps.google.com/?cid=421987381671610864,establishment|point_of_interest,"3606 spring garden st, philadelphia, PA 19104 apartments"
1831 chestnut st,ChIJ4w1MzjDGxokR6MLhQwtNvT4,ROOST Rittenhouse,"1831 Chestnut St, Philadelphia, PA 19103, USA",4.7,151,https://maps.google.com/?cid=4520854311728693992,establishment|lodging|point_of_interest,"1831 chestnut st, philadelphia, PA 19103 apartments"
26 s 22nd st,ChIJb3685DfGxokR7wC0FmQhY-I,Brownstone Apartments,"124 S 22nd St, Philadelphia, PA 19103, USA",4.3,28,https://maps.google.com/?cid=16312918989027410159,establishment|point_of_interest|real_estate_agency,"26 s 22nd st, philadelphia, PA 19103 apartments"
2026 market st,ChIJ011M-TbGxokRFpHIgIRDv5U,2040 Market PMC Apartments,"2040 Market St, Philadelphia, PA 19103, USA",1.5,15,https://maps.google.com/?cid=10790417468578369814,establishment|point_of_interest,"2026 market st, philadelphia, PA 19103 apartments"
3809 spring garden st,ChIJH0e6XwDHxokRHEvOKo4QgP4,The Steeple at University City,"3801 Spring Garden St, Philadelphia, PA 19104, USA",5,1,https://maps.google.com/?cid=18338675885442222876,establishment|point_of_interest,"3809 spring garden st, philadelphia, PA 19104 apartments"
1527 spruce st,ChIJoSVIfK_HxokRethx7AR2TsM,1201 Spruce Street Apartments,"1201 Spruce St, Philadelphia, PA 19107, USA",3.9,14,https://maps.google.com/?cid=14073315649098209402,establishment|point_of_interest,"1527 spruce st, philadelphia, PA 19102 apartments"
5215 schuyler st,ChIJj5FeFSm5xokRRZxFALe43gM,The Wissahickon Apartments,"5215 Schuyler St, Philadelphia, PA 19144, USA",3.3,15,https://maps.google.com/?cid=278863323066637381,establishment|point_of_interest,"5215 schuyler st, philadelphia, PA 19144 apartments"
4224 osage ave,ChIJUyRjLQDHxokR70LSvoUDyYk,Webster Manor,"Webster Manor, 4224 Osage Ave, Philadelphia, PA 19104, USA",2.5,2,https://maps.google.com/?cid=9928470726481953519,establishment|point_of_interest,"4224 osage ave, philadelphia, PA 19104 apartments"
2600 w susquehanna ave,ChIJYxnS0tDHxokRTKMmEV94NPE,The Susquehanna Residences,"2610 W Fletcher St, Philadelphia, PA 19132, USA",4.2,5,https://maps.google.com/?cid=17380649211634557772,establishment|point_of_interest,"2600 w susquehanna ave, philadelphia, PA 19121 apartments"
4801 fillmore ter,ChIJr1tlQVe2xokR9EBDg3e0VDQ,Boulevard Gardens,"4801 Summerdale Ave, Philadelphia, PA 19124, USA",3.4,10,https://maps.google.com/?cid=3770837213412278516,establishment|lodging|point_of_interest,"4801 fillmore ter, philadelphia, PA 19124 apartments"
1701 tulip st,ChIJeWyCAUDIxokR8KCR0Ib2fRA,Reach Lofts,"1701 Tulip St, Philadelphia, PA 19125, USA",4.3,3,https://maps.google.com/?cid=1188376935580934384,establishment|point_of_interest,"1701 tulip st, philadelphia, PA 19125 apartments"
4991 parkside ave,ChIJO-mwJ0DHxokRW5cXh2Te-co,Wynnefield Terrace,"4991 Parkside Ave N #1929, Philadelphia, PA 19131, USA",3.5,70,https://maps.google.com/?cid=14625965788206962523,establishment|point_of_interest|real_estate_agency,"4991 parkside ave, philadelphia, PA 19131 apartments"
311 s 20th st,ChIJDeWTUSTGxokR03gBLRb6uBc,Morris Apartments,"311 S 13th St, Philadelphia, PA 19107, USA",3,2,https://maps.google.com/?cid=1709391031738398931,establishment|point_of_interest,"311 s 20th st, philadelphia, PA 19103 apartments"
3201 woodhaven rd,ChIJFZuA1NiyxokRLZhyAXeXIPk,Liberty Crossing Apartments,"3101 Woodhaven Rd, Philadelphia, PA 19154, USA",3.4,36,https://maps.google.com/?cid=17951514652079986733,establishment|point_of_interest,"3201 woodhaven rd, philadelphia, PA 19154 apartments"
2300 hartel ave,ChIJn3YTSBu0xokRH-4gk5TKO3Y,Northeast Apartments,"2300 Hartel Ave, Philadelphia, PA 19152, USA",3.8,93,https://maps.google.com/?cid=8519625859573804575,establishment|point_of_interest,"2300 hartel ave, philadelphia, PA 19152 apartments"
3416 haverford ave,ChIJraT5J63HxokRvj2tFHL1LnY,3416 Associates LP,"3416 Haverford Ave, Philadelphia, PA 19104, USA",2,1,https://maps.google.com/?cid=8516013815726161342,establishment|point_of_interest,"3416 haverford ave, philadelphia, PA 19104 apartments"
1326 spruce st,ChIJ8xZJ_STGxokRdtB2DGJEFWg,Center City One,"1326 Spruce St # A, Philadelphia, PA 19107, USA",4.8,26,https://maps.google.com/?cid=7499975942362026102,establishment|point_of_interest,"1326 spruce st, philadelphia, PA 19107 apartments"
8200 henry ave,ChIJ6-WZCzC5xokRhH4KotVl-ak,Woodmere Apartments,"8200 Henry Ave E-9, Philadelphia, PA 19128, USA",3.8,57,https://maps.google.com/?cid=12247932629831810692,establishment|point_of_interest,"8200 henry ave, philadelphia, PA 19128 apartments"
1008 afton st,ChIJKUf5erS2xokR69Sna6mbWAg,1008 Afton St,"1008 Afton St, Philadelphia, PA 19111, USA",,,https://maps.google.com/?cid=601401702211900651,street_address|subpremise,"1008 afton st, philadelphia, PA 19111 apartments"
5524 haverford ave,ChIJW-VLuNjGxokRttt2h8yp_w0,Opportunity Towers III,"5524 Haverford Ave #60, Philadelphia, PA 19139, USA",5,2,https://maps.google.com/?cid=1008711537465416630,establishment|health|point_of_interest,"5524 haverford ave, philadelphia, PA 19139 apartments"
5301 w montgomery ave,ChIJN4OXPlfHxokRHopMlvGMToE,the metropolitan bala cynwyd,"118 Montgomery Ave, Bala Cynwyd, PA 19004, USA",4.6,30,https://maps.google.com/?cid=9317539648312740382,establishment|point_of_interest,"5301 w montgomery ave, philadelphia, PA 19131 apartments"
4330 germantown ave,ChIJm8i1RyC4xokR47M4U2hhfqQ,Nicetown Court Apartments,"4340 Germantown Ave, Philadelphia, PA 19140, USA",3.9,15,https://maps.google.com/?cid=11853018369986442211,establishment|point_of_interest,"4330 germantown ave, philadelphia, PA 19140 apartments"
4419 walnut st,ChIJi1Z6DIDHxokR3s5eaVicwO8,Walnut Apartments,"4400 Walnut St, Philadelphia, PA 19104, USA",2.8,6,https://maps.google.com/?cid=17275980074132098782,establishment|point_of_interest,"4419 walnut st, philadelphia, PA 19104 apartments"
1801 winchester ave,ChIJBVwjR-yzxokRjq0fXXTWkPo,Park Place One Apartments,"1801 Winchester Ave, Philadelphia, PA 19115, USA",4.9,185,https://maps.google.com/?cid=18055166701395225998,establishment|point_of_interest,"1801 winchester ave, philadelphia, PA 19115 apartments"
1849 walnut st,ChIJq7E8BrrHxokRzpQM6XauM_Q,1909 Rittenhouse,"1909 Walnut St, Philadelphia, PA 19103, USA",4.5,34,https://maps.google.com/?cid=17596599994805949646,establishment|point_of_interest,"1849 walnut st, philadelphia, PA 19103 apartments"
711 wolcott dr,ChIJERqmjIS5xokRLEeHUsRzY5Y,Chestnut Hill Village Apartments,"7715 Crittenden St, Philadelphia, PA 19118, USA",3.9,470,https://maps.google.com/?cid=10836632415418926892,establishment|point_of_interest,"711 wolcott dr, philadelphia, PA 19118 apartments"
13651 philmont ave,ChIJXSiIiIayxokRAW2a1X0XtfY,Station Walk Apartments,"13659 Philmont Ave, Philadelphia, PA 19116, USA",2.8,26,https://maps.google.com/?cid=17777140933336919297,establishment|point_of_interest,"13651 philmont ave, philadelphia, PA 19116 apartments"
5008 mckean ave,ChIJ67yQwz24xokRfS1LJ37_f_A,Hampshire House Apartments,"2414 76th Ave 1st fl, Philadelphia, PA 19150, USA",2.6,18,https://maps.google.com/?cid=17329850808435158397,establishment|point_of_interest,"5008 mckean ave, philadelphia, PA 19144 apartments"
1020 w spencer ave,ChIJOX8adKzHxokRqH3RL9daOjw,Spencer Place Apartments,"920 W Spencer St, Philadelphia, PA 19141, USA",4.4,10,https://maps.google.com/?cid=4339881071191621032,establishment|point_of_interest,"1020 w spencer ave, philadelphia, PA 19141 apartments"
50 n front st,ChIJndOGGCfJxokRdPWIWX7pqls,The Mercantile Apartments,"22 N Front St, Philadelphia, PA 19106, USA",2,5,https://maps.google.com/?cid=6605348532369552756,establishment|lodging|point_of_interest|real_estate_agency|travel_agency,"50 n front st, philadelphia, PA 19106 apartments"
1411 walnut st,ChIJb4fyMpTHxokRGpn_rCJ_1gs,1411 Walnut Street,"1411 Walnut St, Philadelphia, PA 19102, USA",2.3,3,https://maps.google.com/?cid=853008966341335322,establishment|point_of_interest,"1411 walnut st, philadelphia, PA 19102 apartments"
1600 walnut st,ChIJ_U_5tgzHxokRNcfVux84_XU,1600 Walnut Street,"1600 Walnut St, Philadelphia, PA 19103, USA",,,https://maps.google.com/?cid=8502013380491855669,establishment|point_of_interest,"1600 walnut st, philadelphia, PA 19102 apartments"
1520 spruce st,ChIJxZqW3zrGxokRVYIHBf5e-CI,The Touraine,"1520 Spruce St, Philadelphia, PA 19102, USA",3.1,11,https://maps.google.com/?cid=2519868436612874837,establishment|point_of_interest,"1520 spruce st, philadelphia, PA 19102 apartments"
235 s 15th st,ChIJA4beSiXGxokR9NsVxzLB5bQ,Vida Apartments,"235 S 15th St, Philadelphia, PA 19102, USA",3.3,4,https://maps.google.com/?cid=13035037120326392820,establishment|point_of_interest,"235 s 15th st, philadelphia, PA 19102 apartments"
1500 locust st,ChIJ3ZYetjrGxokRqOJvBSfuXUs,1500 Locust,"1500 - 1514 Locust St, Philadelphia, PA 19102, USA",3.3,115,https://maps.google.com/?cid=5430758577041040040,establishment|point_of_interest,"1500 locust st, philadelphia, PA 19102 apartments"
271 s 15th st,ChIJE1I50zrGxokRQbBQzahvWmU,Westbury Apartments,"271 S 15th St, Philadelphia, PA 19102, USA",4.7,56,https://maps.google.com/?cid=7303272516524486721,establishment|point_of_interest,"271 s 15th st, philadelphia, PA 19102 apartments"
311 s hicks st,ChIJE1I50zrGxokRQbBQzahvWmU,Westbury Apartments,"271 S 15th St, Philadelphia, PA 19102, USA",4.7,56,https://maps.google.com/?cid=7303272516524486721,establishment|point_of_interest,"311 s hicks st, philadelphia, PA 19102 apartments"
257 s 16th st,ChIJoUgr5zrGxokRg9ZOznDod2E,The Bentley,"257 S 16th St, Philadelphia, PA 19102, USA",1,2,https://maps.google.com/?cid=7023337715102832259,establishment|point_of_interest,"257 s 16th st, philadelphia, PA 19102 apartments"
220 s 16th st,ChIJ78x6zqbHxokRNFqhZHceo1M,220 South 16th Street,"220 S 16th St, Philadelphia, PA 19103, USA",5,1,https://maps.google.com/?cid=6026694224490093108,establishment|point_of_interest,"220 s 16th st, philadelphia, PA 19102 apartments"
1530 spruce st,ChIJh0zB4TrGxokReOuviihjLIQ,Newport,"1530 Spruce St, Philadelphia, PA 19103, USA",2,1,https://maps.google.com/?cid=9524096337758382968,establishment|point_of_interest,"1530 spruce st, philadelphia, PA 19102 apartments"
1 franklin town blvd,ChIJCxvNS83HxokR9T5xht2uV1Q,ReNew Logan Square,"1 Franklin Town Blvd, Philadelphia, PA 19103, USA",3.3,96,https://maps.google.com/?cid=6077518488626347765,establishment|point_of_interest|real_estate_agency,"1 franklin town blvd, philadelphia, PA 19102 apartments"
1530 locust st,ChIJb_zmvzrGxokRoWBkZ1uvTs4,The Versailles apartment,"1530 Locust St, Philadelphia, PA 19102, USA",3.9,35,https://maps.google.com/?cid=14866012227108102305,establishment|point_of_interest,"1530 locust st, philadelphia, PA 19102 apartments"
110 s 16th st,ChIJ78x6zqbHxokRNFqhZHceo1M,220 South 16th Street,"220 S 16th St, Philadelphia, PA 19103, USA",5,1,https://maps.google.com/?cid=6026694224490093108,establishment|point_of_interest,"110 s 16th st, philadelphia, PA 19102 apartments"
1500 walnut st,ChIJOxKK_y_GxokRVCVW-b5kX_w,1500 Walnut Street Executive Offices,"1500 Walnut St # 800, Philadelphia, PA 19102, USA",4.1,23,https://maps.google.com/?cid=18185364591735088468,establishment|point_of_interest|real_estate_agency,"1500 walnut st, philadelphia, PA 19102 apartments"
230 s broad st,ChIJr12mRiXGxokRhPG0ZlTkVRo,Industrious,"230 S Broad St 17th floor, Philadelphia, PA 19102, USA",4.8,72,https://maps.google.com/?cid=1897673869158052228,establishment|point_of_interest|real_estate_agency,"230 s broad st, philadelphia, PA 19102 apartments"
1601 walnut st,ChIJBWRkpxPHxokRn90gy3ufzs4,1401 Walnut,"1401 Walnut St, Philadelphia, PA 19102, USA",5,1,https://maps.google.com/?cid=14902023571053272479,establishment|point_of_interest,"1601 walnut st, philadelphia, PA 19102 apartments"
1420 walnut st,ChIJn5wAXC_GxokRP30I643rJoA,1213 Walnut Apartments,"1213 Walnut St, Philadelphia, PA 19107, USA",4.1,114,https://maps.google.com/?cid=9234327080735898943,establishment|point_of_interest|real_estate_agency,"1420 walnut st, philadelphia, PA 19102 apartments"
1512 walnut st,ChIJsVY6qTrGxokR_LQUxMZYSgY,1512 Walnut,"1512 Walnut St, Philadelphia, PA 19102, USA",3.7,3,https://maps.google.com/?cid=453272323220616444,establishment|point_of_interest,"1512 walnut st, philadelphia, PA 19102 apartments"
1510 chestnut st,ChIJu5wcs-zUhyERmWDW9usgQhg,1530 Chestnut Apartments,"1530 Chestnut St, Philadelphia, PA 19102, USA",2.8,17,https://maps.google.com/?cid=1747995803203821721,establishment|point_of_interest,"1510 chestnut st, philadelphia, PA 19102 apartments"
1401 arch st,ChIJhUk1cPXHxokRU3HEbqc3sRo,One City,"1401 Arch St, Philadelphia, PA 19102, USA",4.1,149,https://maps.google.com/?cid=1923379708121346387,establishment|point_of_interest,"1401 arch st, philadelphia, PA 19102 apartments"
1529 walnut st,ChIJ8UVZCTDGxokRdJYaUykSrTQ,The Beacon,"1529 Walnut St, Philadelphia, PA 19102, USA",4.5,16,https://maps.google.com/?cid=3795710029640406644,establishment|point_of_interest,"1529 walnut st, philadelphia, PA 19102 apartments"
200 n 16th st,ChIJF1X2gC3GxokRJBNOsiqirv4,Franklin Tower Residences,"200 N 16th St, Philadelphia, PA 19102, USA",2.8,81,https://maps.google.com/?cid=18351783835845137188,establishment|point_of_interest,"200 n 16th st, philadelphia, PA 19102 apartments"
200 s broad st,ChIJdXetLQzHxokRiFKRXLKFP4k,The Residences at The Bellevue | Philadelphia Apartments,"200 S Broad St, Philadelphia, PA 19102, USA",5,11,https://maps.google.com/?cid=9889770307832599176,establishment|point_of_interest|real_estate_agency,"200 s broad st, philadelphia, PA 19102 apartments"
352 n 16th st,ChIJF1X2gC3GxokRJBNOsiqirv4,Franklin Tower Residences,"200 N 16th St, Philadelphia, PA 19102, USA",2.8,81,https://maps.google.com/?cid=18351783835845137188,establishment|point_of_interest,"352 n 16th st, philadelphia, PA 19102 apartments"
2012 walnut st,ChIJK_T2Z2LHxokRePRrEYwMy2A,2006 Walnut Street Apartments,"2006 Walnut St, Philadelphia, PA 19103, USA",,,https://maps.google.com/?cid=6974682243640587384,establishment|point_of_interest,"2012 walnut st, philadelphia, PA 19103 apartments"
222 w rittenhouse sq,ChIJN3MylTnGxokR8ay3yZQjL4I,222 Rittenhouse,"222 W Rittenhouse Square, Philadelphia, PA 19103, USA",3.4,8,https://maps.google.com/?cid=9380755670782422257,establishment|point_of_interest|real_estate_agency,"222 w rittenhouse sq, philadelphia, PA 19103 apartments"
2100 walnut st,ChIJbd9WJjjGxokRfdWBw0bAv5Q,Embassy Apartments,"2100 Walnut St, Philadelphia, PA 19103, USA",3.1,28,https://maps.google.com/?cid=10718497048325379453,establishment|point_of_interest,"2100 walnut st, philadelphia, PA 19103 apartments"
125 s 23rd st,ChIJwbRR1DfGxokRnj3cgPH-ROA,23South23rdStreet,"23 S 23rd St, Philadelphia, PA 19103, USA",4.6,17,https://maps.google.com/?cid=16160321676114673054,establishment|point_of_interest,"125 s 23rd st, philadelphia, PA 19103 apartments"
1801 john f kennedy blvd,ChIJlVvhQjHGxokR08jWv2V-xYk,The Sterling Apartment Homes,"1815 John F Kennedy Blvd, Philadelphia, PA 19103, USA",3.9,266,https://maps.google.com/?cid=9927479929083447507,establishment|point_of_interest,"1801 john f kennedy blvd, philadelphia, PA 19103 apartments"
2121 market st,ChIJGfAE0KvHxokR5bOMkUCZyCo,2121 Market Street,"2121 Market St, Philadelphia, PA 19103, USA",2,8,https://maps.google.com/?cid=3082882447533978597,establishment|point_of_interest,"2121 market st, philadelphia, PA 19103 apartments"
1930 chestnut st,ChIJO92lPzfGxokRaGcttazOqmE,The Republic,"1930 Chestnut St #17f, Philadelphia, PA 19103, USA",3.3,50,https://maps.google.com/?cid=7037664608889169768,establishment|point_of_interest|real_estate_agency,"1930 chestnut st, philadelphia, PA 19103 apartments"
135 s 18th st,ChIJmd9gnzDGxokRDQ0SjqkD9BA,AKA Rittenhouse Square,"135 S 18th St, Philadelphia, PA 19103, USA",4.7,218,https://maps.google.com/?cid=1221605425692151053,establishment|lodging|point_of_interest,"135 s 18th st, philadelphia, PA 19103 apartments"
1929 sansom st,ChIJ_6hCQjfGxokRxCTagQfRl7I,Kate's Place,"1929 Sansom St, Philadelphia, PA 19103, USA",3.5,26,https://maps.google.com/?cid=12868984290408015044,establishment|point_of_interest,"1929 sansom st, philadelphia, PA 19103 apartments"
2400 chestnut st,ChIJk2ztQEjGxokRaytWwkWaMog,2400 Chestnut,"2400 Chestnut St, Philadelphia, PA 19103, USA",4.9,200,https://maps.google.com/?cid=9814076162397580139,establishment|point_of_interest,"2400 chestnut st, philadelphia, PA 19103 apartments"
135 s 20th st,ChIJPwHMYDfGxokRLpCJ2N_oiTs,The Chatham,"135 S 20th St, Philadelphia, PA 19103, USA",4.1,10,https://maps.google.com/?cid=4290216168155353134,establishment|point_of_interest,"135 s 20th st, philadelphia, PA 19103 apartments"
201 s 18th st,ChIJzzBNCzrGxokRRGaitG8bLdA,Rittenhouse Claridge,"201 S 18th St, Philadelphia, PA 19103, USA",4.6,198,https://maps.google.com/?cid=15000676100426851908,establishment|point_of_interest,"201 s 18th st, philadelphia, PA 19103 apartments"
150 n 20th st,ChIJmWynczTGxokRkLgt4Zi7VV4,Atria Center City,"150 N 20th St, Philadelphia, PA 19103, USA",4.2,88,https://maps.google.com/?cid=6797545477872924816,establishment|health|point_of_interest,"150 n 20th st, philadelphia, PA 19103 apartments"
301 s 19th st,ChIJq0xvKAfHxokRKUK0QZEZpS8,The Muse | Philadelphia,"301 S 19th St, Philadelphia, PA 19103, USA",3.4,5,https://maps.google.com/?cid=3433178402603156009,establishment|point_of_interest,"301 s 19th st, philadelphia, PA 19103 apartments"
2125 locust st,ChIJiQDISkbGxokRx0PGfWa4pWU,Locust on the Park,"201 S 25th St, Philadelphia, PA 19103, USA",3.1,55,https://maps.google.com/?cid=7324463119324300231,establishment|point_of_interest,"2125 locust st, philadelphia, PA 19103 apartments"
1708 race st,ChIJ7d6TCgTHxokRtJYBwGeQ2wI,One Cathedral Square,"1701 Race St, Philadelphia, PA 19103, USA",5,192,https://maps.google.com/?cid=205916983252850356,establishment|point_of_interest|real_estate_agency,"1708 race st, philadelphia, PA 19103 apartments"
230 n 21st st,ChIJkweO_WPHxokRddl60EkWlaU,2100 Parkway,"230 N 21st St, Philadelphia, PA 19103, USA",2.7,7,https://maps.google.com/?cid=11931467294074132853,establishment|point_of_interest,"230 n 21st st, philadelphia, PA 19103 apartments"
2025 chestnut st,ChIJEwoNDDfGxokRuRgLT_zBHfU,Mid City Apartments,"2025 Chestnut St, Philadelphia, PA 19103, USA",2.5,4,https://maps.google.com/?cid=17662486603018999993,establishment|point_of_interest,"2025 chestnut st, philadelphia, PA 19103 apartments"
1700 walnut st,ChIJkSmzYTDGxokRP0XuDPCdY4g,1700 Chestnut,"1700 Chestnut St, Philadelphia, PA 19103, USA",4,21,https://maps.google.com/?cid=9827872466187207999,establishment|point_of_interest,"1700 walnut st, philadelphia, PA 19103 apartments"
2003 chestnut st,ChIJFzqJFjfGxokRrUxniSJ3WmY,Robin Apartments Inc,"2003 Chestnut St, Philadelphia, PA 19103, USA",4.7,55,https://maps.google.com/?cid=7375338329990450349,establishment|point_of_interest|real_estate_agency,"2003 chestnut st, philadelphia, PA 19103 apartments"
