block,sample,outcome,fe,slope_var,slope_label,building_type,ref_building_type,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high
suppression,full,severe,tract,tc_black_c,pct_black,SMALL_MULTI_2_4,ROW,tc_black_c,building_type::SMALL_MULTI_2_4:tc_black_c,TRUE,0.0019815373862095,0.0019189324843405,1.03262485907133,0.301779490049405,-0.00177957028309788,0.00574264505551688
suppression,full,severe,tract,tc_black_c,pct_black,TWIN,ROW,tc_black_c,building_type::TWIN:tc_black_c,TRUE,0.00167286307812351,0.00201117334064666,0.831784632539741,0.405530519576,-0.00226903666954395,0.00561476282579096
suppression,full,severe,tract,tc_female_c,pct_women,COMMERCIAL,ROW,tc_female_c,building_type::COMMERCIAL:tc_female_c,TRUE,0.00829012721767964,0.00668150759097866,1.24075698557507,0.21469553583469,-0.00480562766063853,0.0213858820959978
suppression,full,severe,tract,tc_female_c,pct_women,DETACHED,ROW,tc_female_c,building_type::DETACHED:tc_female_c,TRUE,-0.000646892382019626,0.00265471283438435,-0.243676970872688,0.807481010395358,-0.00585012953741295,0.0045563447733737
suppression,full,severe,tract,tc_female_c,pct_women,HIGHRISE_MULTI,ROW,tc_female_c,building_type::HIGHRISE_MULTI:tc_female_c,TRUE,-0.162485945068902,0.117701928707005,-1.38048668236676,0.167436847312084,-0.393181725334631,0.0682098351968278
suppression,full,severe,tract,tc_female_c,pct_women,LOWRISE_MULTI,ROW,tc_female_c,building_type::LOWRISE_MULTI:tc_female_c,TRUE,-0.00212952561156087,0.00525842366219793,-0.404974142131174,0.685496518116584,-0.0124360359894688,0.00817698476634707
suppression,full,severe,tract,tc_female_c,pct_women,MIDRISE_MULTI,ROW,tc_female_c,building_type::MIDRISE_MULTI:tc_female_c,TRUE,0.00902887697877397,0.00678422006835754,1.33086440118383,0.183233632575349,-0.00426819435520681,0.0223259483127547
suppression,full,severe,tract,tc_female_c,pct_women,OTHER,ROW,tc_female_c,building_type::OTHER:tc_female_c,TRUE,0.00226152324582053,0.00474048957795139,0.477065334420133,0.633315598603105,-0.00702983632696418,0.0115528828186052
suppression,full,severe,tract,tc_female_c,pct_women,ROW,ROW,tc_female_c,,TRUE,-0.000451056404428498,0.000662099439106229,-0.681251754324669,0.495712205260349,-0.00174877130507671,0.000846658496219711
suppression,full,severe,tract,tc_female_c,pct_women,SMALL_MULTI_2_4,ROW,tc_female_c,building_type::SMALL_MULTI_2_4:tc_female_c,TRUE,-0.00265044149397061,0.00162002425362849,-1.63605050235156,0.101829018247611,-0.00582568903108246,0.000524806043141239
suppression,full,severe,tract,tc_female_c,pct_women,TWIN,ROW,tc_female_c,building_type::TWIN:tc_female_c,TRUE,-0.000218468446391789,0.00156737473778654,-0.139384948043958,0.88914596597214,-0.00329052293245341,0.00285358603966983
suppression,pre,complaint,bg,tc_black_c,pct_black,COMMERCIAL,ROW,tc_black_c,building_type::COMMERCIAL:tc_black_c,TRUE,-0.0481387467077602,0.0283312039256201,-1.69914228968674,0.0892923769026705,-0.103667906401976,0.00739041298645525
suppression,pre,complaint,bg,tc_black_c,pct_black,DETACHED,ROW,tc_black_c,building_type::DETACHED:tc_black_c,TRUE,0.0115739181459245,0.00771190036471202,1.50078678387551,0.133410718062393,-0.00354140656891101,0.0266892428607601
suppression,pre,complaint,bg,tc_black_c,pct_black,HIGHRISE_MULTI,ROW,tc_black_c,building_type::HIGHRISE_MULTI:tc_black_c,TRUE,-0.147882839261045,0.0638758143092542,-2.31516170651183,0.0206040840644467,-0.273079435307184,-0.0226862432149072
