block,sample,outcome,fe,slope_var,slope_label,building_type,ref_building_type,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high
targeting,full,same,tract,tc_female_c,pct_women,LOWRISE_MULTI,ROW,tc_female_c,building_type::LOWRISE_MULTI:tc_female_c,TRUE,0.0091531913319137,0.0214067742459961,0.427583867925626,0.668954112984303,-0.0328040861902388,0.0511104688540662
targeting,full,same,tract,tc_female_c,pct_women,MIDRISE_MULTI,ROW,tc_female_c,building_type::MIDRISE_MULTI:tc_female_c,TRUE,-0.0444956249989817,0.0371830220924983,-1.19666510399,0.23143711367148,-0.117374348300278,0.0283830983023149
targeting,full,same,tract,tc_female_c,pct_women,OTHER,ROW,tc_female_c,building_type::OTHER:tc_female_c,TRUE,-0.0308570821581158,0.0600750524895183,-0.513642200537397,0.60750216931388,-0.148604185037572,0.08689002072134
targeting,full,same,tract,tc_female_c,pct_women,ROW,ROW,tc_female_c,,TRUE,-0.00186256603649079,0.00537782885090415,-0.346341634910461,0.7290859823678,-0.0124031105842629,0.00867797851128135
targeting,full,same,tract,tc_female_c,pct_women,SMALL_MULTI_2_4,ROW,tc_female_c,building_type::SMALL_MULTI_2_4:tc_female_c,TRUE,-0.0172199529398079,0.00832814866260358,-2.06768078206046,0.0386700502122447,-0.0335431243185109,-0.000896781561104888
targeting,full,same,tract,tc_female_c,pct_women,TWIN,ROW,tc_female_c,building_type::TWIN:tc_female_c,TRUE,-0.00919653306503259,0.012180566326957,-0.75501687016634,0.450238859964142,-0.0330704430658683,0.0146773769358032
targeting,pre,bw,bg,tc_black_c,pct_black,COMMERCIAL,ROW,tc_black_c,building_type::COMMERCIAL:tc_black_c,TRUE,-0.128197029655441,0.110992802502249,-1.15500308817631,0.248089161842591,-0.345742922559849,0.0893488632489673
targeting,pre,bw,bg,tc_black_c,pct_black,DETACHED,ROW,tc_black_c,building_type::DETACHED:tc_black_c,TRUE,-0.0152567237365268,0.046852024348944,-0.325636382814496,0.744699481774519,-0.107086691460457,0.0765732439874035
targeting,pre,bw,bg,tc_black_c,pct_black,HIGHRISE_MULTI,ROW,tc_black_c,building_type::HIGHRISE_MULTI:tc_black_c,TRUE,0.136004033718474,0.0852915906590316,1.59457729264512,0.110806793780321,-0.0311674839732278,0.303175551410176
targeting,pre,bw,bg,tc_black_c,pct_black,LOWRISE_MULTI,ROW,tc_black_c,building_type::LOWRISE_MULTI:tc_black_c,TRUE,0.0753692168940326,0.0375247170367887,2.00852192489931,0.0445878585997938,0.00182077150192676,0.148917662286138
targeting,pre,bw,bg,tc_black_c,pct_black,MIDRISE_MULTI,ROW,tc_black_c,building_type::MIDRISE_MULTI:tc_black_c,TRUE,0.00384935477003646,0.0654023937030841,0.0588564814234765,0.953066420719882,-0.124339336888008,0.132038046428081
targeting,pre,bw,bg,tc_black_c,pct_black,OTHER,ROW,tc_black_c,building_type::OTHER:tc_black_c,TRUE,0.068424949299963,0.0912722593380385,0.749679582780377,0.453447707177464,-0.110468679002592,0.247318577602519
targeting,pre,bw,bg,tc_black_c,pct_black,ROW,ROW,tc_black_c,,TRUE,-0.0303411199169673,0.00989453283704624,-3.06645300153704,0.00216614859170512,-0.0497344042775779,-0.0109478355563567
targeting,pre,bw,bg,tc_black_c,pct_black,SMALL_MULTI_2_4,ROW,tc_black_c,building_type::SMALL_MULTI_2_4:tc_black_c,TRUE,0.00299729525241214,0.0173096490031835,0.173157482965767,0.862527642420839,-0.0309296167938274,0.0369242072986517
targeting,pre,bw,bg,tc_black_c,pct_black,TWIN,ROW,tc_black_c,building_type::TWIN:tc_black_c,TRUE,0.00188674054432918,0.0219062985870894,0.0861277653469559,0.931364852073122,-0.0410496046863659,0.0448230857750243
targeting,pre,bw,bg,tc_female_c,pct_women,COMMERCIAL,ROW,tc_female_c,building_type::COMMERCIAL:tc_female_c,TRUE,-0.070980815060798,0.0903955220434996,-0.785224903360158,0.432321716781887,-0.248156038266057,0.106194408144461
targeting,pre,bw,bg,tc_female_c,pct_women,DETACHED,ROW,tc_female_c,building_type::DETACHED:tc_female_c,TRUE,-0.00243362312275342,0.0503601000003642,-0.048324429910501,0.961457685041853,-0.101139419123467,0.0962721728779604
targeting,pre,bw,bg,tc_female_c,pct_women,HIGHRISE_MULTI,ROW,tc_female_c,building_type::HIGHRISE_MULTI:tc_female_c,TRUE,-0.0642860235286542,0.210987604898084,-0.304690996230357,0.760601507724157,-0.477821729128899,0.349249682071591
targeting,pre,bw,bg,tc_female_c,pct_women,LOWRISE_MULTI,ROW,tc_female_c,building_type::LOWRISE_MULTI:tc_female_c,TRUE,0.0510601088252211,0.0364739899840752,1.39990466761422,0.161541868125684,-0.0204289115435663,0.122549129194008
targeting,pre,bw,bg,tc_female_c,pct_women,MIDRISE_MULTI,ROW,tc_female_c,building_type::MIDRISE_MULTI:tc_female_c,TRUE,-0.0384612520967665,0.0774329157824077,-0.496704169126803,0.619397681997819,-0.190229767030286,0.113307262836753
targeting,pre,bw,bg,tc_female_c,pct_women,OTHER,ROW,tc_female_c,building_type::OTHER:tc_female_c,TRUE,0.0230131388131212,0.09671490186743,0.237948220685433,0.811921254687126,-0.166548068847042,0.212574346473284
targeting,pre,bw,bg,tc_female_c,pct_women,ROW,ROW,tc_female_c,,TRUE,0.00277759558988562,0.00885108108750669,0.313814274485203,0.753662102196763,-0.0145705233416275,0.0201257145213987
targeting,pre,bw,bg,tc_female_c,pct_women,SMALL_MULTI_2_4,ROW,tc_female_c,building_type::SMALL_MULTI_2_4:tc_female_c,TRUE,-0.0172588288060266,0.01398577057195,-1.23402773677992,0.21719256886408,-0.0446709391270485,0.0101532815149954
targeting,pre,bw,bg,tc_female_c,pct_women,TWIN,ROW,tc_female_c,building_type::TWIN:tc_female_c,TRUE,0.00181773917677723,0.0182498090849368,0.099603188631577,0.920659362255269,-0.0339518866296989,0.0375873649832533
targeting,pre,bw,tract,tc_black_c,pct_black,COMMERCIAL,ROW,tc_black_c,building_type::COMMERCIAL:tc_black_c,TRUE,-0.110504180021316,0.106398518815013,-1.0385875785869,0.298996585160952,-0.319045276898742,0.0980369168561087
targeting,pre,bw,tract,tc_black_c,pct_black,DETACHED,ROW,tc_black_c,building_type::DETACHED:tc_black_c,TRUE,-0.0114834541768674,0.046549423943292,-0.246693797776249,0.805145206904352,-0.10272032510572,0.079753416751985
