term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
building_type::TWIN:tc_black_c,0.00118369625234994,0.00148243919066204,0.79847879077004,0.424735035278069,pre,severe,bg,suppression,-0.00172188456134765,0.00408927706604754
building_type::COMMERCIAL:tc_female_c,0.00157148170282844,0.00666310105725637,0.235848396913781,0.813586569399063,pre,severe,bg,suppression,-0.0114881963693941,0.0146311597750509
building_type::DETACHED:tc_female_c,-0.00262575852875037,0.00310407712038917,-0.845906344112083,0.397756925463809,pre,severe,bg,suppression,-0.00870974968471314,0.00345823262721241
building_type::HIGHRISE_MULTI:tc_female_c,0.0280643117439283,0.0707048838835142,0.396921827778744,0.691488693461785,pre,severe,bg,suppression,-0.11051726066776,0.166645884155616
building_type::LOWRISE_MULTI:tc_female_c,0.000199717954666124,0.0049941991550653,0.039989986074857,0.968107102706694,pre,severe,bg,suppression,-0.00958891238926187,0.00998834829859412
building_type::MIDRISE_MULTI:tc_female_c,0.00621139390029499,0.00627786110390746,0.989412444379965,0.322641081232866,pre,severe,bg,suppression,-0.00609321386336363,0.0185160016639536
building_type::OTHER:tc_female_c,-0.00516039649701087,0.00799752407697525,-0.645249260563976,0.518876791577315,pre,severe,bg,suppression,-0.0208355436878824,0.0105147506938606
building_type::SMALL_MULTI_2_4:tc_female_c,-0.000671521220846242,0.00107770040328103,-0.623105659793586,0.533321760572883,pre,severe,bg,suppression,-0.00278381401127707,0.00144077156958458
building_type::TWIN:tc_female_c,-0.00249221909331769,0.00137768740484044,-1.80898735414246,0.0706783507758832,pre,severe,bg,suppression,-0.00519248640680495,0.000208048220169564
tc_black_c,-0.000469875950810728,0.000451967428371117,-1.03962348017899,0.299172428919822,full,non_severe,tract,suppression,-0.00135573211041812,0.000415980208796662
tc_female_c,-0.000123851164162661,0.00041194177719514,-0.300652109154717,0.763843353323559,full,non_severe,tract,suppression,-0.000931257047465135,0.000683554719139812
tc_black_female_c,-0.00125844357232601,0.00056628731297379,-2.22227046853203,0.0268500907934055,full,non_severe,tract,suppression,-0.00236836670575464,-0.000148520438897379
tc_cov_c,0.00235815109196953,0.000404045248978637,5.83635396760776,1.13998434050236e-08,full,non_severe,tract,suppression,0.0015662224039714,0.00315007977996766
tenant_comp_missing,0.00459540556058042,0.000290737159721017,15.8060482017161,1.17406605875946e-43,full,non_severe,tract,suppression,0.00402556072752723,0.00516525039363361
building_type::COMMERCIAL:tc_black_c,0.0111926557171163,0.00698533559163914,1.60230751554914,0.109914160493771,full,non_severe,tract,suppression,-0.00249860204249639,0.024883913476729
building_type::DETACHED:tc_black_c,0.00326833071166425,0.00241599346018593,1.352789552424,0.176923006079069,full,non_severe,tract,suppression,-0.00146701647030018,0.00800367789362868
building_type::HIGHRISE_MULTI:tc_black_c,-0.0439921156224848,0.01303890366205,-3.37391216030876,0.000816943989219974,full,non_severe,tract,suppression,-0.0695483668001028,-0.0184358644448669
building_type::LOWRISE_MULTI:tc_black_c,-0.00350585486346184,0.00211493488227969,-1.65766562972515,0.0982059179117881,full,non_severe,tract,suppression,-0.00765112723273004,0.000639417505806352
building_type::MIDRISE_MULTI:tc_black_c,-0.00102642970196191,0.00395287058725192,-0.25966691276769,0.795260604970217,full,non_severe,tract,suppression,-0.00877405605297568,0.00672119664905185
building_type::OTHER:tc_black_c,0.00458167945724357,0.00658405347056717,0.695875189611559,0.486930138105591,full,non_severe,tract,suppression,-0.00832306534506809,0.0174864242595552
building_type::SMALL_MULTI_2_4:tc_black_c,-0.000832617764972752,0.000779777048625619,-1.06776387743172,0.286301347367021,full,non_severe,tract,suppression,-0.00236098078027897,0.000695745250333461
building_type::TWIN:tc_black_c,-0.00134231334784004,0.000975685099062036,-1.37576493597213,0.169700514760319,full,non_severe,tract,suppression,-0.00325465614200163,0.000570029446321549
building_type::COMMERCIAL:tc_female_c,-0.00777343434183807,0.00794013963647298,-0.979004740185028,0.328197233747513,full,non_severe,tract,suppression,-0.0233361080293251,0.00778923934564897
building_type::DETACHED:tc_female_c,0.000109006502746,0.00238689816128105,0.0456686860437719,0.963598186736332,full,non_severe,tract,suppression,-0.00456931389336485,0.00478732689885685
building_type::HIGHRISE_MULTI:tc_female_c,-0.00553801045309423,0.0217714255494142,-0.254370594177432,0.799346137805232,full,non_severe,tract,suppression,-0.0482100045299461,0.0371339836237577
building_type::LOWRISE_MULTI:tc_female_c,-0.00395941881211299,0.00244499756030654,-1.61939581306436,0.106187368995807,full,non_severe,tract,suppression,-0.0087516140303138,0.000832776406087824
building_type::MIDRISE_MULTI:tc_female_c,-0.00939889822089321,0.00336141208297717,-2.79611603364283,0.00543340099353425,full,non_severe,tract,suppression,-0.0159872659035285,-0.00281053053825795
building_type::OTHER:tc_female_c,0.00953528116764175,0.00762879590744031,1.24990644438948,0.212098920183527,full,non_severe,tract,suppression,-0.00541715881094126,0.0244877211462248
building_type::SMALL_MULTI_2_4:tc_female_c,-0.00103433491425797,0.000909671642371646,-1.13704205570408,0.256233436905118,full,non_severe,tract,suppression,-0.00281729133330639,0.000748621504790461
building_type::TWIN:tc_female_c,-5.54033043783839e-06,0.00106679735239495,-0.0051934234982871,0.995858977226342,full,non_severe,tract,suppression,-0.00209646314113194,0.00208538248025626
tc_black_c,-0.000652520027856865,0.00046405434464672,-1.40612847478806,0.159919210041892,full,non_severe,bg,suppression,-0.00156206654336444,0.000257026487650706
tc_female_c,-5.85871163847516e-05,0.000417405419284695,-0.140360219771827,0.888396608041814,full,non_severe,bg,suppression,-0.000876701738182754,0.000759527505413251
tc_black_female_c,-0.00128365313183167,0.000542204494254567,-2.36747047550106,0.0180523833514627,full,non_severe,bg,suppression,-0.00234637394057062,-0.000220932323092721
tc_cov_c,0.00245558508710622,0.000399371740194169,6.14862004485431,1.03118657572016e-09,full,non_severe,bg,suppression,0.00167281647632564,0.00323835369788679
tenant_comp_missing,0.0047210456171433,0.000246447060082781,19.15642903412,1.93887736643088e-72,full,non_severe,bg,suppression,0.00423800937938105,0.00520408185490555
building_type::COMMERCIAL:tc_black_c,0.00928107447058003,0.00649780424017235,1.42834011729689,0.153428416453467,full,non_severe,bg,suppression,-0.00345462184015778,0.0220167707813178
building_type::DETACHED:tc_black_c,0.00293107714093068,0.00238337020581909,1.22980355035669,0.218987847762895,full,non_severe,bg,suppression,-0.00174032846247473,0.00760248274433609
building_type::HIGHRISE_MULTI:tc_black_c,-0.0430092082853691,0.0121300630213841,-3.54567063745242,0.000405184834310863,full,non_severe,bg,suppression,-0.066784131807282,-0.0192342847634562
building_type::LOWRISE_MULTI:tc_black_c,-0.00375060087464407,0.0020640803001971,-1.81708089277628,0.0694293559052376,full,non_severe,bg,suppression,-0.00779619826303039,0.000294996513742244
building_type::MIDRISE_MULTI:tc_black_c,-0.00139122692363434,0.00395629789362667,-0.351648677890386,0.72515737301835,full,non_severe,bg,suppression,-0.00914557079514261,0.00636311694787393
building_type::OTHER:tc_black_c,0.00437407556608987,0.00652050790123824,0.670818229552215,0.502452630910961,full,non_severe,bg,suppression,-0.00840611992033709,0.0171542710525168
building_type::SMALL_MULTI_2_4:tc_black_c,-0.000867784312268721,0.00075399405120312,-1.150916656284,0.249973085146898,full,non_severe,bg,suppression,-0.00234561265262684,0.000610044028089395
building_type::TWIN:tc_black_c,-0.00121708095364773,0.000984619857967372,-1.23609222767479,0.216642214470641,full,non_severe,bg,suppression,-0.00314693587526377,0.000712773967968323
building_type::COMMERCIAL:tc_female_c,-0.00754565010935247,0.00779283698804008,-0.968280245170407,0.333080205731159,full,non_severe,bg,suppression,-0.022819610605911,0.00772831038720609
building_type::DETACHED:tc_female_c,-7.48816365738064e-05,0.00241888790931511,-0.0309570510834496,0.975308429210659,full,non_severe,bg,suppression,-0.00481590193883142,0.00466613866568381
building_type::HIGHRISE_MULTI:tc_female_c,-0.006428676979435,0.0228594288653625,-0.28122649158466,0.778580365827005,full,non_severe,bg,suppression,-0.0512331575555455,0.0383758035966755
building_type::LOWRISE_MULTI:tc_female_c,-0.00392264354837379,0.0023951880203488,-1.63771842337561,0.101716637500492,full,non_severe,bg,suppression,-0.00861721206825744,0.000771924971509859
building_type::MIDRISE_MULTI:tc_female_c,-0.00983779705769015,0.00343097594741912,-2.86734655341738,0.00420446378317629,full,non_severe,bg,suppression,-0.0165625099146316,-0.00311308420074867
building_type::OTHER:tc_female_c,0.00942759727198412,0.00762790293090088,1.23593566375794,0.216700391153796,full,non_severe,bg,suppression,-0.0055230924725816,0.0243782870165498
building_type::SMALL_MULTI_2_4:tc_female_c,-0.00103635626792629,0.000868695010127532,-1.19300359256598,0.233080424014322,full,non_severe,bg,suppression,-0.00273899848777625,0.000666285951923674
building_type::TWIN:tc_female_c,-1.80525456647065e-05,0.00116884543807954,-0.0154447671835615,0.987679661590631,full,non_severe,bg,suppression,-0.00230898960430061,0.0022728845129712
tc_black_c,-0.000425592466273814,0.000695665415396819,-0.61177752530798,0.541048888218536,pre,non_severe,tract,suppression,-0.00178909668045158,0.000937911747903952
tc_female_c,-0.000702690848580941,0.000565075895869876,-1.24353357436919,0.214433883457878,pre,non_severe,tract,suppression,-0.0018102396044859,0.000404857907324017
tc_black_female_c,-0.000556253902583517,0.000869108877201454,-0.640027868976168,0.522538160803024,pre,non_severe,tract,suppression,-0.00225970730189837,0.00114719949673133
tc_cov_c,0.00126980722504292,0.000711636856130943,1.78434719070997,0.0751608254219301,pre,non_severe,tract,suppression,-0.000125001012973725,0.00266461546305957
tenant_comp_missing,0.00577961070173038,0.000396010832415835,14.5945772909097,1.1825328535064e-38,pre,non_severe,tract,suppression,0.00500342947019534,0.00655579193326541
building_type::COMMERCIAL:tc_black_c,0.0322972666144863,0.0109071999295863,2.9610960487557,0.00325689603082575,pre,non_severe,tract,suppression,0.0109191547524972,0.0536753784764753
building_type::DETACHED:tc_black_c,0.0025016004438028,0.0033187986493465,0.753766862082878,0.451453571324531,pre,non_severe,tract,suppression,-0.00400324490891633,0.00900644579652194
building_type::HIGHRISE_MULTI:tc_black_c,-0.0575920606022006,0.019637666108814,-2.93273448499827,0.00356235623948375,pre,non_severe,tract,suppression,-0.096081886175476,-0.0191022350289251
building_type::LOWRISE_MULTI:tc_black_c,-0.00237527087579223,0.00314153676286051,-0.756085653325108,0.45006384024642,pre,non_severe,tract,suppression,-0.00853268293099884,0.00378214117941437
building_type::MIDRISE_MULTI:tc_black_c,0.0238821241844125,0.0110125853466697,2.16862103063152,0.0307279885591272,pre,non_severe,tract,suppression,0.00229745690493976,0.0454667914638851
building_type::OTHER:tc_black_c,0.00702933880201052,0.0114678088253572,0.612962677444318,0.540265770209552,pre,non_severe,tract,suppression,-0.0154475664956896,0.0295062440997106
building_type::SMALL_MULTI_2_4:tc_black_c,-0.00205013057896038,0.0010187381514831,-2.01242151967682,0.0448769289977536,pre,non_severe,tract,suppression,-0.00404685735586726,-5.34038020535035e-05
building_type::TWIN:tc_black_c,-0.00214762913858502,0.00123599210321923,-1.73757512931626,0.0830916372993072,pre,non_severe,tract,suppression,-0.00457017366089471,0.000274915383724663
building_type::COMMERCIAL:tc_female_c,-0.0051915409630612,0.00915398783195791,-0.567134352630094,0.570956012867457,pre,non_severe,tract,suppression,-0.0231333571136987,0.0127502751875763
building_type::DETACHED:tc_female_c,-0.000484679067426572,0.00343481592526218,-0.141107726868821,0.887859220514499,pre,non_severe,tract,suppression,-0.00721691828094045,0.0062475601460873
building_type::HIGHRISE_MULTI:tc_female_c,0.00299993479919476,0.0396109548023053,0.0757349782192114,0.939669594130258,pre,non_severe,tract,suppression,-0.0746375366133237,0.0806374062117132
building_type::LOWRISE_MULTI:tc_female_c,-0.00486935271707048,0.00361748934217088,-1.34605862146047,0.179081869619361,pre,non_severe,tract,suppression,-0.0119596318277254,0.00222092639358445
building_type::MIDRISE_MULTI:tc_female_c,-0.0133247305024644,0.00487971074071787,-2.73063941911118,0.00661401280862312,pre,non_severe,tract,suppression,-0.0228889635542715,-0.0037604974506574
building_type::OTHER:tc_female_c,0.0142763879490127,0.0113076169186356,1.2625461272467,0.207522526938992,pre,non_severe,tract,suppression,-0.00788654121151312,0.0364393171095385
building_type::SMALL_MULTI_2_4:tc_female_c,-0.00135879999391422,0.00118751687665458,-1.14423636465881,0.253242096758795,pre,non_severe,tract,suppression,-0.00368633307215719,0.00096873308432876
building_type::TWIN:tc_female_c,-0.000260700468313489,0.00139553642414476,-0.186810221362195,0.851908604891169,pre,non_severe,tract,suppression,-0.00299595185963722,0.00247455092301024
tc_black_c,-0.000695343501965591,0.000748085713024527,-0.929497101547764,0.352799940040928,pre,non_severe,bg,suppression,-0.00216159149949366,0.000770904495562482
tc_female_c,-0.000658487576845746,0.000560645966742619,-1.17451585475874,0.240398397183179,pre,non_severe,bg,suppression,-0.00175735367166128,0.000440378517969787
tc_black_female_c,-0.000563133280362031,0.000815420545519104,-0.690604723484782,0.48993429900846,pre,non_severe,bg,suppression,-0.00216135754957948,0.00103509098885541
tc_cov_c,0.00148872367930076,0.000675295923786418,2.20455007480782,0.0276561347147065,pre,non_severe,bg,suppression,0.000165143668679382,0.00281230368992214
tenant_comp_missing,0.00606551187111723,0.00034652174104996,17.5039864821721,6.61080464482796e-62,pre,non_severe,bg,suppression,0.00538632925865931,0.00674469448357516
building_type::COMMERCIAL:tc_black_c,0.0281667351369611,0.00938246584001149,3.00206103781846,0.00273152511383383,pre,non_severe,bg,suppression,0.00977710209053861,0.0465563681833837
building_type::DETACHED:tc_black_c,0.00253940398839852,0.00321986260642786,0.788668430550133,0.43044616587189,pre,non_severe,bg,suppression,-0.00377152672020009,0.00885033469699714
building_type::HIGHRISE_MULTI:tc_black_c,-0.0583015180928715,0.017213068371174,-3.38704970175489,0.000727085278799738,pre,non_severe,bg,suppression,-0.0920391321003726,-0.0245639040853705
building_type::LOWRISE_MULTI:tc_black_c,-0.00251763130809064,0.00296544577463968,-0.848989156915723,0.396039877201732,pre,non_severe,bg,suppression,-0.00832990502638442,0.00329464241020314
building_type::MIDRISE_MULTI:tc_black_c,0.0221760084877854,0.0114292002797146,1.94029397902363,0.0525547823744429,pre,non_severe,bg,suppression,-0.000225224060455168,0.044577241036026
building_type::OTHER:tc_black_c,0.00693552284486505,0.0110398995040018,0.628223367644878,0.529965321065808,pre,non_severe,bg,suppression,-0.0147026801829785,0.0285737258727087
building_type::SMALL_MULTI_2_4:tc_black_c,-0.00218671140462524,0.00105199575194392,-2.07863140187072,0.0378422777496234,pre,non_severe,bg,suppression,-0.00424862307843532,-0.000124799730815148
building_type::TWIN:tc_black_c,-0.00222361134387257,0.00131498882838678,-1.69097356256667,0.0910757933743262,pre,non_severe,bg,suppression,-0.00480098944751066,0.000353766759765531
building_type::COMMERCIAL:tc_female_c,-0.00526150359706589,0.00911469368593065,-0.577255119959489,0.563864678137027,pre,non_severe,bg,suppression,-0.02312630322149,0.0126032960273582
building_type::DETACHED:tc_female_c,-0.00068495330681651,0.00358610747109261,-0.191001890584115,0.84855321988928,pre,non_severe,bg,suppression,-0.00771372395015803,0.00634381733652501
building_type::HIGHRISE_MULTI:tc_female_c,0.00357653058490183,0.0426319768081724,0.0838931443642609,0.933153996397903,pre,non_severe,bg,suppression,-0.079982143959116,0.0871352051289197
building_type::LOWRISE_MULTI:tc_female_c,-0.00497915755727788,0.00338786254151474,-1.4697047168424,0.141877891794404,pre,non_severe,bg,suppression,-0.0116193681386468,0.001661053024091
building_type::MIDRISE_MULTI:tc_female_c,-0.0137849762455228,0.00524699661701455,-2.62721271838102,0.00870757639475899,pre,non_severe,bg,suppression,-0.0240690896148713,-0.00350086287617429
building_type::OTHER:tc_female_c,0.0148104709051193,0.0113221934463659,1.30809202079771,0.191067790110132,pre,non_severe,bg,suppression,-0.00738102824975784,0.0370019700599965
building_type::SMALL_MULTI_2_4:tc_female_c,-0.00139248589885473,0.00116384274594113,-1.196455366252,0.231731824406123,pre,non_severe,bg,suppression,-0.00367361768089935,0.000888645883189892
building_type::TWIN:tc_female_c,-0.000303475151575439,0.0015585454153998,-0.19471691269105,0.845644264750138,pre,non_severe,bg,suppression,-0.00335822416575904,0.00275127386260817
