block,sample,outcome,fe,group_var,group_level,ref_group_level,slope_var,slope_label,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high,num_units_bin,ref_num_units_bin
suppression,pre,severe,bg,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.00629573205327101,0.0336656489472024,-0.187007595283387,0.851654677828064,-0.0722804039897878,0.0596889398832457,51+,1
suppression,pre,severe,bg,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,0.0053081202292249,0.00513318878076485,1.03407851453185,0.301099459672369,-0.00475292978107421,0.015369170239524,6-20,1
suppression,pre,severe,tract,num_units_bin,1,1,tc_black_c,pct_black,tc_black_c,,TRUE,0.0015204967461725,0.000521843096663971,2.91370482026628,0.00357167450409634,0.000497684276711114,0.00254330921563388,1,1
suppression,pre,severe,tract,num_units_bin,2-5,1,tc_black_c,pct_black,tc_black_c,num_units_bin::2-5:tc_black_c,TRUE,0.00605377166595166,0.000917825151787377,6.59577878658317,4.23029293612974e-11,0.0042548343684484,0.00785270896345492,2-5,1
suppression,pre,severe,tract,num_units_bin,21-50,1,tc_black_c,pct_black,tc_black_c,num_units_bin::21-50:tc_black_c,TRUE,0.0776555419921825,0.0168217110382659,4.61638782259025,3.90476934125513e-06,0.0446849883571814,0.110626095627184,21-50,1
suppression,pre,severe,tract,num_units_bin,51+,1,tc_black_c,pct_black,tc_black_c,num_units_bin::51+:tc_black_c,TRUE,0.112294475195539,0.0268272464925569,4.18583678450543,2.84117457936701e-05,0.0597130720701275,0.164875878320951,51+,1
suppression,pre,severe,tract,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,0.0327986689595732,0.00581489017948703,5.64046232124484,1.6959417891259e-08,0.0214014842077786,0.0441958537113678,6-20,1
suppression,pre,severe,tract,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,0.00079620183871969,0.000323821941960719,2.45876432553873,0.0139416104575502,0.00016151083247668,0.0014308928449627,1,1
suppression,pre,severe,tract,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-0.000101303768138651,0.000592258693961528,-0.171046485550167,0.864187213968598,-0.00126213080830325,0.00105952327202594,2-5,1
suppression,pre,severe,tract,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.0244306454949528,0.0185759974548874,1.31517274129067,0.188451854049055,-0.0119783095166266,0.0608396005065321,21-50,1
suppression,pre,severe,tract,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.00415027988573854,0.0345604863642498,-0.120087427069073,0.904413892058142,-0.0718888331596681,0.063588273388191,51+,1
suppression,pre,severe,tract,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,0.00541799525452572,0.00498624096063969,1.08658913544175,0.277218428687646,-0.00435503702832807,0.0151910275373795,6-20,1
