market_id,market_group,market_cluster,year,n_owners,total_units_market,total_parcels_market,hhi_units,hhi_parcels,share_top1,share_top3,share_corp_units,n_buildings,mean_log_rent,mean_log_income,share_with_rent,share_with_income,market_filing_rate,log_hhi_units,log_total_units_market
19112,All ZIPs,19112,2018,2,213,2,9906.54411602636,5000,99.5305164319249,100,100,2,,3.47919964341804,0,0.5,0,9.20095083956483,5.36129216570943
19112,All ZIPs,19112,2019,2,213,2,9906.54411602636,5000,99.5305164319249,100,100,2,,3.57217621011221,0,1,0,9.20095083956483,5.36129216570943
19114,All ZIPs,19114,2011,1509,5131,1587,113.539397582595,7.41293964945947,5.06723835509647,12.3562658351199,29.3120249464042,1587,6.76391092962951,3.78383821951061,0.0630119722747322,0.8588531821046,0.0725004872344572,4.73214989195605,8.54305585094197
19114,All ZIPs,19114,2012,1507,5131,1587,113.539397582595,7.41293964945947,5.06723835509647,12.3562658351199,29.3120249464042,1587,6.74617841741739,3.79236993577149,0.0693131695022054,0.84940138626339,0.0754238939777821,4.73214989195605,8.54305585094197
19114,All ZIPs,19114,2013,1505,5132,1588,113.507683970916,7.43929597929052,5.06625097427903,12.3538581449727,29.4427123928293,1588,6.76673409873835,3.79003314292645,0.0812342569269521,0.858312342569269,0.0808651597817615,4.73187053481419,8.54325072573553
19114,All ZIPs,19114,2014,1500,5132,1588,113.544134004906,7.58205432430889,5.06625097427903,12.3538581449727,29.5206547155105,1588,6.77831117106459,3.68034265790461,0.107682619647355,0.855163727959698,0.0894388152766952,4.7321916071987,8.54325072573553
19114,All ZIPs,19114,2015,1501,5132,1588,113.541855877781,7.55826126680583,5.06625097427903,12.3538581449727,29.423226812159,1588,6.86581834165598,3.60477971445858,0.118387909319899,0.837531486146096,0.0791114575214342,4.73217154319452,8.54325072573553
19114,All ZIPs,19114,2016,1496,5132,1588,113.563118397609,7.62170942014733,5.06625097427903,12.3538581449727,29.4621979734996,1588,6.94754037079677,4.04515121395552,0.135390428211587,0.804156171284635,0.0871005455962588,4.73235879158005,8.54325072573553
19114,All ZIPs,19114,2017,1490,5132,1588,113.589696547393,7.7010196118242,5.06625097427903,12.3538581449727,32.7357755261107,1588,6.94122724811639,4.00121020564767,0.120906801007557,0.818639798488665,0.0851519875292284,4.73259280276686,8.54325072573553
19114,All ZIPs,19114,2018,1483,5132,1588,113.605643437263,7.77239878433338,5.06625097427903,12.3538581449727,32.8916601714731,1588,6.98623650639273,4.17487280271802,0.1227959697733,0.855793450881612,0.0818394388152767,4.73273318319806,8.54325072573553
19114,All ZIPs,19114,2019,1481,5132,1588,113.583621541728,7.71688165015957,5.06625097427903,12.3538581449727,33.1449727201871,1588,7.0184955137268,4.16839909285842,0.0831234256926952,0.86272040302267,0.0818394388152767,4.73253931932331,8.54325072573553
19115,All ZIPs,19115,2011,1357,6114,1612,198.44361557407,72.9639367276443,7.85083415112856,18.2204775924109,48.0372914622179,1612,6.73640697260188,3.71160096873142,0.0471464019851117,0.655707196029777,0.044978737324174,5.29050500725311,8.71833650245078
19115,All ZIPs,19115,2012,1359,6116,1614,198.321870477929,72.8139313841587,7.8482668410726,18.214519293656,48.0542838456508,1614,6.81561604421904,3.54086957589257,0.050185873605948,0.649938042131351,0.0372792674950948,5.28989131929767,8.71866356704895
19115,All ZIPs,19115,2013,1356,6116,1614,198.33096006101,72.8523191590343,7.8482668410726,18.214519293656,48.0869849574886,1614,6.79498147500443,3.62865111537823,0.0669144981412639,0.643742255266419,0.038914323086985,5.28993715072699,8.71866356704895
